id,latitude,longitude,floorSize,beds,bathrooms,url,address,city,state,zipCode,price
zpid_67078552,26.078836,-80.34698,4786,5,5,https://www.zillow.com/homedetails/14834-SW-33rd-St-Fort-Lauderdale-FL-33331/67078552_zpid/,14834 SW 33rd St,Fort Lauderdale,FL,33331,11500
zpid_67078817,25.841078,-80.37876,1659,3,2.5,https://www.zillow.com/homedetails/11213-NW-74th-Ter-Doral-FL-33178/67078817_zpid/,11213 NW 74th Ter,Doral,FL,33178,4295
zpid_67095544,25.474857,-80.44891,2352,4,4,https://www.zillow.com/homedetails/436-NE-20th-Ter-Homestead-FL-33033/67095544_zpid/,436 NE 20th Ter,Homestead,FL,33033,3180
zpid_67828900,,,4512,5,5,https://www.zillow.com/homedetails/Miramar-FL-33029/67828900_zpid/,(undisclosed Address),Miramar,FL,33029,7500
zpid_67830610,26.06263,-80.3044,3876,6,6,https://www.zillow.com/homedetails/11646-Hibbs-Grove-Dr-Cooper-City-FL-33330/67830610_zpid/,11646 Hibbs Grove Dr,Cooper City,FL,33330,9000
zpid_67831402,25.96504,-80.35462,2160,3,3,https://www.zillow.com/homedetails/15501-SW-50th-Ct-Hollywood-FL-33027/67831402_zpid/,15501 SW 50th Ct,Hollywood,FL,33027,3325
zpid_68516218,25.846779,-80.37373,1894,4,3,https://www.zillow.com/homedetails/8128-NW-108th-Ct-Doral-FL-33178/68516218_zpid/,8128 NW 108th Ct,Doral,FL,33178,3800
zpid_69231520,25.851353,-80.37788,1985,4,4,https://www.zillow.com/homedetails/8555-NW-111th-Ct-Doral-FL-33178/69231520_zpid/,8555 NW 111th Ct,Doral,FL,33178,5500
zpid_70591114,25.769053,-80.18671,1301,2,2,https://www.zillow.com/homedetails/901-Brickell-Key-Blvd-APT-608-Miami-FL-33131/70591114_zpid/,901 Brickell Key Blvd APT 608,Miami,FL,33131,6950
zpid_70771328,25.508642,-80.417915,2658,4,3,https://www.zillow.com/homedetails/13970-SW-278th-St-Homestead-FL-33032/70771328_zpid/,13970 SW 278th St,Homestead,FL,33032,2605
zpid_70790416,25.513668,-80.42337,2658,4,4,https://www.zillow.com/homedetails/14319-SW-272nd-Ln-Homestead-FL-33032/70790416_zpid/,14319 SW 272nd Ln,Homestead,FL,33032,4565
zpid_70790807,25.50757,-80.41685,2068,3,3,https://www.zillow.com/homedetails/13905-SW-279th-Ln-Homestead-FL-33032/70790807_zpid/,13905 SW 279th Ln,Homestead,FL,33032,3125
zpid_71720916,26.13398,-80.29808,5193,8,8,https://www.zillow.com/homedetails/11203-NW-9th-St-Plantation-FL-33325/71720916_zpid/,11203 NW 9th St,Plantation,FL,33325,40000
zpid_71721129,26.070581,-80.40481,4651,5,5,https://www.zillow.com/homedetails/19287-W-Hibiscus-St-Fort-Lauderdale-FL-33332/71721129_zpid/,19287 W Hibiscus St,Fort Lauderdale,FL,33332,8400
zpid_71726461,26.24152,-80.275795,1305,3,3,https://www.zillow.com/homedetails/11295-W-Atlantic-Blvd-APT-101-Pompano-Beach-FL-33071/71726461_zpid/,11295 W Atlantic Blvd APT 101,Pompano Beach,FL,33071,2300
zpid_71743483,25.73451,-80.433754,2626,4,4,https://www.zillow.com/homedetails/3544-SW-147th-Pl-Miami-FL-33185/71743483_zpid/,3544 SW 147th Pl,Miami,FL,33185,4500
zpid_71745600,25.745579,-80.42895,3210,5,5,https://www.zillow.com/homedetails/14427-SW-23rd-Ter-Miami-FL-33175/71745600_zpid/,14427 SW 23rd Ter,Miami,FL,33175,6500
zpid_72180675,25.966646,-80.32274,2738,4,4,https://www.zillow.com/homedetails/13201-SW-45th-Dr-Miramar-FL-33027/72180675_zpid/,13201 SW 45th Dr,Miramar,FL,33027,4600
zpid_72561283,25.68658,-80.31459,1334,2,2,https://www.zillow.com/homedetails/9066-SW-73rd-Ct-PENTHOUSE-2502-Miami-FL-33156/72561283_zpid/,9066 SW 73rd Ct PENTHOUSE 2502,Miami,FL,33156,3800
zpid_72567414,25.949224,-80.1437,1077,2,2,https://www.zillow.com/homedetails/2775-NE-187th-St-APT-523-Aventura-FL-33180/72567414_zpid/,2775 NE 187th St APT 523,Aventura,FL,33180,3500
zpid_72569425,25.572845,-80.34131,2665,5,5,https://www.zillow.com/homedetails/9263-SW-209th-Ter-Cutler-Bay-FL-33189/72569425_zpid/,9263 SW 209th Ter,Cutler Bay,FL,33189,3640
zpid_72573988,25.934923,-80.24382,892,2,2,https://www.zillow.com/homedetails/17622-NW-25th-Ave-APT-301-Miami-Gardens-FL-33056/72573988_zpid/,17622 NW 25th Ave APT 301,Miami Gardens,FL,33056,2300
zpid_72576785,25.861374,-80.124054,700,1,1,https://www.zillow.com/homedetails/7610-Byron-Ave-APT-18-Miami-Beach-FL-33141/72576785_zpid/,7610 Byron Ave APT 18,Miami Beach,FL,33141,2100
zpid_80382507,26.181435,-80.15807,1400,3,3,https://www.zillow.com/homedetails/1125-W-Prospect-Rd-Fort-Lauderdale-FL-33309/80382507_zpid/,1125 W Prospect Rd,Fort Lauderdale,FL,33309,3195
zpid_80398332,26.048252,-80.113556,2604,4,4,https://www.zillow.com/homedetails/343-Franklin-St-Hollywood-FL-33019/80398332_zpid/,343 Franklin St,Hollywood,FL,33019,11000
zpid_80398884,26.134623,-80.11085,3000,5,5,https://www.zillow.com/homedetails/820-NE-26th-Ave-Fort-Lauderdale-FL-33304/80398884_zpid/,820 NE 26th Ave,Fort Lauderdale,FL,33304,1200
zpid_82300556,26.143522,-80.19465,2004,3,3,https://www.zillow.com/homedetails/3456-NW-14th-Ct-Lauderhill-FL-33311/82300556_zpid/,3456 NW 14th Ct,Lauderhill,FL,33311,2750
zpid_82412946,,,1523,3,3,https://www.zillow.com/homedetails/Cutler-Bay-FL-33190/82412946_zpid/,(undisclosed Address),Cutler Bay,FL,33190,2500
zpid_83158733,25.902134,-80.192696,906,3,2,https://www.zillow.com/homedetails/13820-NE-3rd-Ct-APT-208-North-Miami-FL-33161/83158733_zpid/,13820 NE 3rd Ct APT 208,North Miami,FL,33161,2500
zpid_83159537,25.65709,-80.44432,2653,4,4,https://www.zillow.com/homedetails/15392-SW-117th-Ln-Miami-FL-33196/83159537_zpid/,15392 SW 117th Ln,Miami,FL,33196,3975
zpid_87936098,26.19965,-80.22257,1217,2,2,https://www.zillow.com/homedetails/6022-Woodlands-Blvd-Fort-Lauderdale-FL-33319/87936098_zpid/,6022 Woodlands Blvd,Fort Lauderdale,FL,33319,2150
zpid_87937393,25.735529,-80.235565,4191,4,4,https://www.zillow.com/homedetails/2561-Trapp-Ave-Miami-FL-33133/87937393_zpid/,2561 Trapp Ave,Miami,FL,33133,25000
zpid_88915309,26.130978,-80.128784,2491,5,5,https://www.zillow.com/homedetails/625-NE-15th-Ave-Fort-Lauderdale-FL-33304/88915309_zpid/,625 NE 15th Ave,Fort Lauderdale,FL,33304,15500
zpid_92444700,25.765005,-80.19016,628,1,1,https://www.zillow.com/homedetails/950-Brickell-Bay-Dr-APT-1409-Miami-FL-33131/92444700_zpid/,950 Brickell Bay Dr APT 1409,Miami,FL,33131,3250
zpid_92445073,25.944933,-80.12017,1643,2,2,https://www.zillow.com/homedetails/18201-Collins-Ave-APT-1804-Sunny-Isles-Beach-FL-33160/92445073_zpid/,18201 Collins Ave APT 1804,Sunny Isles Beach,FL,33160,10000
zpid_92446315,25.9344,-80.1216,2485,4,4,https://www.zillow.com/homedetails/17121-Collins-Ave-APT-4201-Sunny-Isles-Beach-FL-33160/92446315_zpid/,17121 Collins Ave APT 4201,Sunny Isles Beach,FL,33160,23600
zpid_94653751,26.095812,-80.17568,3660,5,5,https://www.zillow.com/homedetails/2120-Riverland-Rd-Fort-Lauderdale-FL-33312/94653751_zpid/,2120 Riverland Rd,Fort Lauderdale,FL,33312,8926
zpid_94654292,26.063494,-80.25067,1704,3,3,https://www.zillow.com/homedetails/7749-Paddock-Pl-Fort-Lauderdale-FL-33328/94654292_zpid/,7749 Paddock Pl,Fort Lauderdale,FL,33328,3600
zpid_98971616,26.132942,-80.14625,1709,3,3,https://www.zillow.com/homedetails/743-NW-2nd-Ave-Fort-Lauderdale-FL-33311/98971616_zpid/,743 NW 2nd Ave,Fort Lauderdale,FL,33311,3050
